"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
20 Sep 2020 00:00:00.000,0.000,90.658,750.000000,0.059821,-0.012959,0.000000
20 Sep 2020 00:01:00.000,3.585,89.881,750.082973,0.059816,-0.012993,0.002765
20 Sep 2020 00:02:00.000,7.169,89.100,750.330557,0.059799,-0.013096,0.005486
20 Sep 2020 00:03:00.000,10.752,88.311,750.738794,0.059773,-0.013272,0.008120
20 Sep 2020 00:04:00.000,14.333,87.509,751.301160,0.059735,-0.013525,0.010623
20 Sep 2020 00:05:00.000,17.912,86.689,752.008674,0.059686,-0.013865,0.012957
20 Sep 2020 00:06:00.000,21.487,85.846,752.850045,0.059625,-0.014303,0.015085
20 Sep 2020 00:07:00.000,25.058,84.973,753.811859,0.059552,-0.014855,0.016971
20 Sep 2020 00:08:00.000,28.624,84.063,754.878799,0.059465,-0.015543,0.018588
20 Sep 2020 00:09:00.000,32.185,83.108,756.033893,0.059363,-0.016395,0.019910
20 Sep 2020 00:10:00.000,35.739,82.095,757.258792,0.059243,-0.017451,0.020915
20 Sep 2020 00:11:00.000,39.285,81.012,758.534068,0.059103,-0.018765,0.021589
20 Sep 2020 00:12:00.000,42.822,79.840,759.839522,0.058937,-0.020410,0.021921
20 Sep 2020 00:13:00.000,46.349,78.557,761.154511,0.058738,-0.022492,0.021907
20 Sep 2020 00:14:00.000,49.862,77.133,762.458273,0.058496,-0.025161,0.021547
20 Sep 2020 00:15:00.000,53.359,75.526,763.730256,0.058193,-0.028642,0.020847
20 Sep 2020 00:16:00.000,56.835,73.678,764.950441,0.057804,-0.033274,0.019820
20 Sep 2020 00:17:00.000,60.284,71.505,766.099651,0.057288,-0.039592,0.018482
20 Sep 2020 00:18:00.000,63.697,68.883,767.159851,0.056574,-0.048470,0.016854
20 Sep 2020 00:19:00.000,67.059,65.617,768.114427,0.055540,-0.061387,0.014962
20 Sep 2020 00:20:00.000,70.343,61.394,768.948435,0.053959,-0.080959,0.012835
20 Sep 2020 00:21:00.000,73.507,55.689,769.648834,0.051382,-0.111924,0.010509
20 Sep 2020 00:22:00.000,76.464,47.588,770.204682,0.046880,-0.162661,0.008018
20 Sep 2020 00:23:00.000,79.050,35.562,770.607304,0.038525,-0.244722,0.005402
20 Sep 2020 00:24:00.000,80.940,17.658,770.850415,0.023101,-0.354161,0.002701
20 Sep 2020 00:25:00.000,81.649,-5.961,770.930227,-0.000381,-0.415618,-0.000041
20 Sep 2020 00:26:00.000,80.898,-29.467,770.845493,-0.023694,-0.350966,-0.002783
20 Sep 2020 00:27:00.000,78.980,-47.175,770.597535,-0.038860,-0.241738,-0.005481
20 Sep 2020 00:28:00.000,76.380,-59.055,770.190221,-0.047058,-0.160742,-0.008094
20 Sep 2020 00:29:00.000,73.414,-67.065,769.629905,-0.051481,-0.110762,-0.010581
20 Sep 2020 00:30:00.000,70.247,-72.715,768.925333,-0.054018,-0.080238,-0.012902
20 Sep 2020 00:31:00.000,66.959,-76.903,768.087515,-0.055578,-0.060921,-0.015022
20 Sep 2020 00:32:00.000,63.596,-80.146,767.129549,-0.056599,-0.048154,-0.016907
20 Sep 2020 00:33:00.000,60.181,-82.752,766.066433,-0.057306,-0.039371,-0.018526
20 Sep 2020 00:34:00.000,56.731,-84.914,764.914829,-0.057818,-0.033114,-0.019856
20 Sep 2020 00:35:00.000,53.254,-86.754,763.692809,-0.058203,-0.028523,-0.020873
20 Sep 2020 00:36:00.000,49.757,-88.354,762.419580,-0.058504,-0.025071,-0.021562
20 Sep 2020 00:37:00.000,46.243,-89.774,761.115182,-0.058745,-0.022422,-0.021912
20 Sep 2020 00:38:00.000,42.716,-91.053,759.800176,-0.058943,-0.020355,-0.021916
20 Sep 2020 00:39:00.000,39.179,-92.221,758.495328,-0.059108,-0.018721,-0.021573
20 Sep 2020 00:40:00.000,35.633,-93.302,757.221270,-0.059247,-0.017416,-0.020890
20 Sep 2020 00:41:00.000,32.078,-94.313,755.998184,-0.059366,-0.016367,-0.019874
20 Sep 2020 00:42:00.000,28.517,-95.267,754.845471,-0.059467,-0.015520,-0.018544
20 Sep 2020 00:43:00.000,24.951,-96.176,753.781441,-0.059554,-0.014837,-0.016919
20 Sep 2020 00:44:00.000,21.380,-97.048,752.823021,-0.059627,-0.014288,-0.015024
20 Sep 2020 00:45:00.000,17.804,-97.890,751.985474,-0.059687,-0.013854,-0.012890
20 Sep 2020 00:46:00.000,14.226,-98.709,751.282155,-0.059736,-0.013516,-0.010550
20 Sep 2020 00:47:00.000,10.645,-99.511,750.724287,-0.059774,-0.013265,-0.008042
20 Sep 2020 00:48:00.000,7.062,-100.300,750.320781,-0.059800,-0.013092,-0.005406
20 Sep 2020 00:49:00.000,3.478,-101.081,750.078083,-0.059816,-0.012991,-0.002683
20 Sep 2020 00:50:00.000,-0.107,-101.858,750.000074,-0.059821,-0.012959,0.000083
20 Sep 2020 00:51:00.000,-3.692,-102.634,750.088002,-0.059815,-0.012995,0.002848
20 Sep 2020 00:52:00.000,-7.276,-103.416,750.340461,-0.059799,-0.013100,0.005567
20 Sep 2020 00:53:00.000,-10.859,-104.205,750.753414,-0.059772,-0.013278,0.008197
20 Sep 2020 00:54:00.000,-14.440,-105.008,751.320262,-0.059734,-0.013534,0.010696
20 Sep 2020 00:55:00.000,-18.019,-105.828,752.031954,-0.059684,-0.013877,0.013024
20 Sep 2020 00:56:00.000,-21.594,-106.672,752.877132,-0.059623,-0.014318,0.015145
20 Sep 2020 00:57:00.000,-25.165,-107.546,753.842320,-0.059549,-0.014874,0.017024
20 Sep 2020 00:58:00.000,-28.731,-108.457,754.912150,-0.059462,-0.015566,0.018632
20 Sep 2020 00:59:00.000,-32.291,-109.414,756.069603,-0.059359,-0.016424,0.019944
20 Sep 2020 01:00:00.000,-35.845,-110.429,757.296296,-0.059239,-0.017487,0.020940
20 Sep 2020 01:01:00.000,-39.391,-111.515,758.572770,-0.059099,-0.018809,0.021604
20 Sep 2020 01:02:00.000,-42.928,-112.689,759.878810,-0.058932,-0.020465,0.021925
20 Sep 2020 01:03:00.000,-46.454,-113.975,761.193764,-0.058732,-0.022562,0.021901
20 Sep 2020 01:04:00.000,-49.966,-115.404,762.496871,-0.058488,-0.025252,0.021531
20 Sep 2020 01:05:00.000,-53.463,-117.018,763.767592,-0.058183,-0.028761,0.020821
20 Sep 2020 01:06:00.000,-56.938,-118.874,764.985927,-0.057791,-0.033435,0.019785
20 Sep 2020 01:07:00.000,-60.387,-121.058,766.132731,-0.057270,-0.039815,0.018437
20 Sep 2020 01:08:00.000,-63.799,-123.697,767.190006,-0.056549,-0.048788,0.016801
20 Sep 2020 01:09:00.000,-67.158,-126.986,768.141184,-0.055503,-0.061859,0.014901
20 Sep 2020 01:10:00.000,-70.440,-131.244,768.971375,-0.053900,-0.081688,0.012769
20 Sep 2020 01:11:00.000,-73.599,-137.005,769.667600,-0.051282,-0.113101,0.010436
20 Sep 2020 01:12:00.000,-76.548,-145.197,770.218980,-0.046699,-0.164604,0.007941
20 Sep 2020 01:13:00.000,-79.118,-157.371,770.616910,-0.038184,-0.247732,0.005322
20 Sep 2020 01:14:00.000,-80.981,-175.472,770.855182,-0.022501,-0.357312,0.002620
20 Sep 2020 01:15:00.000,-81.648,160.802,770.930078,0.001142,-0.415484,-0.000123
20 Sep 2020 01:16:00.000,-80.855,137.415,770.840431,0.024278,-0.347742,-0.002864
20 Sep 2020 01:17:00.000,-78.910,119.902,770.587639,0.039188,-0.238789,-0.005561
20 Sep 2020 01:18:00.000,-76.295,108.166,770.175645,0.047232,-0.158856,-0.008171
20 Sep 2020 01:19:00.000,-73.322,100.245,769.610877,0.051578,-0.109619,-0.010653
20 Sep 2020 01:20:00.000,-70.150,94.649,768.902151,0.054076,-0.079528,-0.012969
20 Sep 2020 01:21:00.000,-66.859,90.496,768.060539,0.055615,-0.060460,-0.015082
20 Sep 2020 01:22:00.000,-63.494,87.276,767.099203,0.056624,-0.047843,-0.016959
20 Sep 2020 01:23:00.000,-60.079,84.685,766.033192,0.057323,-0.039153,-0.018570
20 Sep 2020 01:24:00.000,-56.627,82.534,764.879214,0.057831,-0.032956,-0.019891
20 Sep 2020 01:25:00.000,-53.150,80.703,763.655379,0.058213,-0.028405,-0.020899
20 Sep 2020 01:26:00.000,-49.652,79.108,762.380924,0.058512,-0.024981,-0.021578
20 Sep 2020 01:27:00.000,-46.138,77.694,761.075908,0.058751,-0.022352,-0.021917
20 Sep 2020 01:28:00.000,-42.611,76.419,759.760906,0.058948,-0.020301,-0.021911
20 Sep 2020 01:29:00.000,-39.073,75.253,758.456680,0.059112,-0.018678,-0.021558
20 Sep 2020 01:30:00.000,-35.526,74.174,757.183858,0.059251,-0.017382,-0.020864
20 Sep 2020 01:31:00.000,-31.972,73.165,755.962599,0.059369,-0.016339,-0.019839
20 Sep 2020 01:32:00.000,-28.411,72.213,754.812278,0.059470,-0.015498,-0.018500
20 Sep 2020 01:33:00.000,-24.844,71.305,753.751169,0.059556,-0.014819,-0.016866
20 Sep 2020 01:34:00.000,-21.273,70.434,752.796151,0.059629,-0.014274,-0.014964
20 Sep 2020 01:35:00.000,-17.697,69.593,751.962435,0.059689,-0.013842,-0.012823
20 Sep 2020 01:36:00.000,-14.119,68.774,751.263313,0.059737,-0.013508,-0.010478
20 Sep 2020 01:37:00.000,-10.538,67.973,750.709944,0.059775,-0.013259,-0.007965
20 Sep 2020 01:38:00.000,-6.955,67.184,750.311165,0.059801,-0.013088,-0.005325
20 Sep 2020 01:39:00.000,-3.370,66.404,750.073349,0.059816,-0.012989,-0.002601
20 Sep 2020 01:40:00.000,0.214,65.627,750.000297,0.059821,-0.012959,0.000166
20 Sep 2020 01:41:00.000,3.799,64.850,750.093179,0.059815,-0.012997,0.002930
20 Sep 2020 01:42:00.000,7.384,64.068,750.350508,0.059798,-0.013105,0.005647
20 Sep 2020 01:43:00.000,10.966,63.278,750.768171,0.059771,-0.013285,0.008273
20 Sep 2020 01:44:00.000,14.547,62.475,751.339494,0.059732,-0.013543,0.010768
20 Sep 2020 01:45:00.000,18.126,61.654,752.055353,0.059682,-0.013888,0.013091
20 Sep 2020 01:46:00.000,21.700,60.810,752.904325,0.059621,-0.014333,0.015204
20 Sep 2020 01:47:00.000,25.271,59.935,753.872874,0.059547,-0.014892,0.017076
20 Sep 2020 01:48:00.000,28.837,59.023,754.945578,0.059459,-0.015589,0.018676
20 Sep 2020 01:49:00.000,32.398,58.064,756.105375,0.059356,-0.016452,0.019979
20 Sep 2020 01:50:00.000,35.951,57.047,757.333842,0.059235,-0.017522,0.020965
20 Sep 2020 01:51:00.000,39.497,55.959,758.611497,0.059094,-0.018853,0.021618
20 Sep 2020 01:52:00.000,43.034,54.782,759.918104,0.058926,-0.020521,0.021930
20 Sep 2020 01:53:00.000,46.559,53.492,761.233004,0.058725,-0.022633,0.021895
20 Sep 2020 01:54:00.000,50.071,52.058,762.535440,0.058480,-0.025344,0.021514
20 Sep 2020 01:55:00.000,53.567,50.438,763.804881,0.058173,-0.028882,0.020795
20 Sep 2020 01:56:00.000,57.042,48.574,765.021349,0.057778,-0.033597,0.019749
20 Sep 2020 01:57:00.000,60.490,46.378,766.165730,0.057252,-0.040040,0.018393
20 Sep 2020 01:58:00.000,63.900,43.723,767.220065,0.056523,-0.049110,0.016748
20 Sep 2020 01:59:00.000,67.258,40.410,768.167832,0.055464,-0.062336,0.014841
20 Sep 2020 02:00:00.000,70.537,36.117,768.994196,0.053839,-0.082428,0.012702
20 Sep 2020 02:01:00.000,73.690,30.299,769.686236,0.051180,-0.114296,0.010364
20 Sep 2020 02:02:00.000,76.632,22.014,770.233141,0.046515,-0.166577,0.007864
20 Sep 2020 02:03:00.000,79.186,9.690,770.626375,0.037836,-0.250771,0.005242
20 Sep 2020 02:04:00.000,81.020,-8.608,770.859802,0.021893,-0.360420,0.002538
20 Sep 2020 02:05:00.000,81.645,-32.435,770.929782,-0.001902,-0.415217,-0.000206
20 Sep 2020 02:06:00.000,80.811,-55.698,770.835224,-0.024853,-0.344487,-0.002946
20 Sep 2020 02:07:00.000,78.840,-73.016,770.577602,-0.039510,-0.235872,-0.005640
20 Sep 2020 02:08:00.000,76.211,-84.609,770.160934,-0.047403,-0.156997,-0.008247
20 Sep 2020 02:09:00.000,73.229,-92.443,769.591721,-0.051673,-0.108493,-0.010725
20 Sep 2020 02:10:00.000,70.053,-97.985,768.878850,-0.054133,-0.078828,-0.013035
20 Sep 2020 02:11:00.000,66.760,-102.104,768.033458,-0.055651,-0.060006,-0.015141
20 Sep 2020 02:12:00.000,63.393,-105.302,767.068765,-0.056649,-0.047536,-0.017011
20 Sep 2020 02:13:00.000,59.976,-107.878,765.999873,-0.057341,-0.038937,-0.018614
20 Sep 2020 02:14:00.000,56.524,-110.017,764.843537,-0.057844,-0.032799,-0.019926
20 Sep 2020 02:15:00.000,53.045,-111.840,763.617905,-0.058223,-0.028288,-0.020924
20 Sep 2020 02:16:00.000,49.547,-113.429,762.342242,-0.058520,-0.024892,-0.021593
20 Sep 2020 02:17:00.000,46.033,-114.839,761.036628,-0.058758,-0.022284,-0.021922
20 Sep 2020 02:18:00.000,42.505,-116.110,759.721646,-0.058953,-0.020246,-0.021905
20 Sep 2020 02:19:00.000,38.967,-117.273,758.418062,-0.059117,-0.018635,-0.021542
20 Sep 2020 02:20:00.000,35.420,-118.349,757.146492,-0.059255,-0.017347,-0.020838
20 Sep 2020 02:21:00.000,31.865,-119.356,755.927079,-0.059372,-0.016311,-0.019804
20 Sep 2020 02:22:00.000,28.304,-120.308,754.779166,-0.059473,-0.015475,-0.018455
20 Sep 2020 02:23:00.000,24.737,-121.214,753.720992,-0.059559,-0.014801,-0.016813
20 Sep 2020 02:24:00.000,21.166,-122.083,752.769390,-0.059631,-0.014260,-0.014903
20 Sep 2020 02:25:00.000,17.591,-122.924,751.939516,-0.059691,-0.013831,-0.012756
20 Sep 2020 02:26:00.000,14.012,-123.742,751.244602,-0.059739,-0.013499,-0.010405
20 Sep 2020 02:27:00.000,10.431,-124.543,750.695739,-0.059775,-0.013253,-0.007888
20 Sep 2020 02:28:00.000,6.848,-125.332,750.301694,-0.059801,-0.013084,-0.005245
20 Sep 2020 02:29:00.000,3.263,-126.112,750.068762,-0.059816,-0.012987,-0.002518
20 Sep 2020 02:30:00.000,-0.322,-126.889,750.000669,-0.059821,-0.012959,0.000249
20 Sep 2020 02:31:00.000,-3.907,-127.666,750.098502,-0.059814,-0.012999,0.003012
20 Sep 2020 02:32:00.000,-7.491,-128.447,750.360699,-0.059797,-0.013109,0.005727
20 Sep 2020 02:33:00.000,-11.073,-129.238,750.783066,-0.059770,-0.013291,0.008350
20 Sep 2020 02:34:00.000,-14.654,-130.041,751.358855,-0.059731,-0.013552,0.010840
20 Sep 2020 02:35:00.000,-18.232,-130.863,752.078871,-0.059681,-0.013900,0.013157
20 Sep 2020 02:36:00.000,-21.807,-131.709,752.931624,-0.059619,-0.014348,0.015264
20 Sep 2020 02:37:00.000,-25.378,-132.584,753.903521,-0.059544,-0.014911,0.017128
20 Sep 2020 02:38:00.000,-28.944,-133.498,754.979084,-0.059456,-0.015612,0.018719
20 Sep 2020 02:39:00.000,-32.504,-134.458,756.141207,-0.059353,-0.016481,0.020013
20 Sep 2020 02:40:00.000,-36.057,-135.476,757.371433,-0.059232,-0.017558,0.020989
20 Sep 2020 02:41:00.000,-39.603,-136.567,758.650249,-0.059089,-0.018898,0.021632
20 Sep 2020 02:42:00.000,-43.139,-137.747,759.957405,-0.058921,-0.020577,0.021934
20 Sep 2020 02:43:00.000,-46.664,-139.041,761.272234,-0.058719,-0.022704,0.021888
20 Sep 2020 02:44:00.000,-50.176,-140.480,762.573978,-0.058472,-0.025436,0.021498
20 Sep 2020 02:45:00.000,-53.671,-142.106,763.842121,-0.058162,-0.029004,0.020768
20 Sep 2020 02:46:00.000,-57.145,-143.979,765.056706,-0.057764,-0.033762,0.019713
20 Sep 2020 02:47:00.000,-60.592,-146.186,766.198648,-0.057233,-0.040268,0.018347
20 Sep 2020 02:48:00.000,-64.001,-148.858,767.250029,-0.056497,-0.049435,0.016694
20 Sep 2020 02:49:00.000,-67.357,-152.194,768.194371,-0.055425,-0.062820,0.014780
20 Sep 2020 02:50:00.000,-70.633,-156.524,769.016896,-0.053778,-0.083178,0.012634
20 Sep 2020 02:51:00.000,-73.782,-162.400,769.704742,-0.051077,-0.115509,0.010291
20 Sep 2020 02:52:00.000,-76.715,-170.779,770.247164,-0.046327,-0.168578,0.007787
20 Sep 2020 02:53:00.000,-79.254,176.745,770.635696,-0.037482,-0.253840,0.005162
20 Sep 2020 02:54:00.000,-81.059,158.251,770.864276,-0.021277,-0.363483,0.002456
20 Sep 2020 02:55:00.000,-81.641,134.329,770.929339,0.002661,-0.414817,-0.000288
20 Sep 2020 02:56:00.000,-80.766,111.196,770.829871,0.025420,-0.341204,-0.003027
20 Sep 2020 02:57:00.000,-78.769,94.072,770.567422,0.039826,-0.232987,-0.005720
20 Sep 2020 02:58:00.000,-76.125,82.619,770.146087,0.047571,-0.155165,-0.008323
20 Sep 2020 02:59:00.000,-73.137,74.872,769.572438,0.051767,-0.107384,-0.010796
20 Sep 2020 03:00:00.000,-69.956,69.382,768.855432,0.054189,-0.078137,-0.013101
20 Sep 2020 03:01:00.000,-66.660,65.296,768.006270,0.055687,-0.059557,-0.015201
20 Sep 2020 03:02:00.000,-63.291,62.121,767.038234,0.056673,-0.047232,-0.017063
20 Sep 2020 03:03:00.000,-59.873,59.560,765.966477,0.057358,-0.038723,-0.018658
20 Sep 2020 03:04:00.000,-56.420,57.432,764.807799,0.057857,-0.032644,-0.019960
20 Sep 2020 03:05:00.000,-52.941,55.617,763.580387,0.058233,-0.028173,-0.020949
20 Sep 2020 03:06:00.000,-49.442,54.034,762.303534,0.058528,-0.024804,-0.021608
20 Sep 2020 03:07:00.000,-45.927,52.629,760.997339,0.058764,-0.022215,-0.021926
20 Sep 2020 03:08:00.000,-42.400,51.361,759.682397,0.058959,-0.020193,-0.021899
20 Sep 2020 03:09:00.000,-38.861,50.201,758.379473,0.059121,-0.018592,-0.021526
20 Sep 2020 03:10:00.000,-35.314,49.127,757.109174,0.059259,-0.017313,-0.020812
20 Sep 2020 03:11:00.000,-31.759,48.122,755.891623,0.059376,-0.016284,-0.019768
20 Sep 2020 03:12:00.000,-28.198,47.172,754.746136,0.059476,-0.015453,-0.018410
20 Sep 2020 03:13:00.000,-24.631,46.267,753.690912,0.059561,-0.014783,-0.016759
20 Sep 2020 03:14:00.000,-21.059,45.399,752.742739,0.059633,-0.014245,-0.014842
20 Sep 2020 03:15:00.000,-17.484,44.559,751.916718,0.059692,-0.013820,-0.012688
20 Sep 2020 03:16:00.000,-13.905,43.741,751.226022,0.059740,-0.013491,-0.010332
20 Sep 2020 03:17:00.000,-10.324,42.941,750.681674,0.059776,-0.013247,-0.007811
20 Sep 2020 03:18:00.000,-6.740,42.153,750.292367,0.059802,-0.013080,-0.005164
20 Sep 2020 03:19:00.000,-3.156,41.372,750.064323,0.059817,-0.012985,-0.002436
20 Sep 2020 03:20:00.000,0.429,40.596,750.001189,0.059821,-0.012959,0.000332
20 Sep 2020 03:21:00.000,4.014,39.818,750.103973,0.059814,-0.013002,0.003094
20 Sep 2020 03:22:00.000,7.598,39.037,750.371032,0.059797,-0.013113,0.005807
20 Sep 2020 03:23:00.000,11.181,38.246,750.798098,0.059769,-0.013298,0.008427
20 Sep 2020 03:24:00.000,14.761,37.442,751.378345,0.059730,-0.013561,0.010912
20 Sep 2020 03:25:00.000,18.339,36.620,752.102507,0.059679,-0.013912,0.013223
20 Sep 2020 03:26:00.000,21.914,35.773,752.959031,0.059617,-0.014363,0.015323
20 Sep 2020 03:27:00.000,25.485,34.897,753.934260,0.059542,-0.014930,0.017180
20 Sep 2020 03:28:00.000,29.050,33.982,755.012667,0.059453,-0.015636,0.018762
20 Sep 2020 03:29:00.000,32.610,33.020,756.177100,0.059349,-0.016510,0.020047
20 Sep 2020 03:30:00.000,36.163,32.000,757.409066,0.059228,-0.017594,0.021013
20 Sep 2020 03:31:00.000,39.709,30.907,758.689026,0.059085,-0.018943,0.021646
20 Sep 2020 03:32:00.000,43.245,29.723,759.996713,0.058915,-0.020634,0.021937
20 Sep 2020 03:33:00.000,46.769,28.425,761.311451,0.058712,-0.022776,0.021882
20 Sep 2020 03:34:00.000,50.281,26.982,762.612486,0.058463,-0.025529,0.021481
20 Sep 2020 03:35:00.000,53.776,25.350,763.879313,0.058152,-0.029127,0.020742
20 Sep 2020 03:36:00.000,57.249,23.468,765.091998,0.057750,-0.033927,0.019676
20 Sep 2020 03:37:00.000,60.695,21.249,766.231486,0.057215,-0.040497,0.018302
20 Sep 2020 03:38:00.000,64.102,18.561,767.279896,0.056470,-0.049764,0.016641
20 Sep 2020 03:39:00.000,67.456,15.200,768.220802,0.055386,-0.063310,0.014719
20 Sep 2020 03:40:00.000,70.729,10.834,769.039476,0.053716,-0.083938,0.012567
20 Sep 2020 03:41:00.000,73.873,4.900,769.723118,0.050971,-0.116740,0.010219
20 Sep 2020 03:42:00.000,76.798,-3.576,770.261050,0.046136,-0.170610,0.007711
20 Sep 2020 03:43:00.000,79.321,-16.205,770.644875,0.037122,-0.256937,0.005082
20 Sep 2020 03:44:00.000,81.097,-34.895,770.868604,0.020653,-0.366496,0.002375
20 Sep 2020 03:45:00.000,81.636,-58.906,770.928749,-0.003419,-0.414286,-0.000370
20 Sep 2020 03:46:00.000,80.720,-81.905,770.824372,-0.025978,-0.337897,-0.003109
20 Sep 2020 03:47:00.000,78.697,-98.836,770.557101,-0.040136,-0.230134,-0.005799
20 Sep 2020 03:48:00.000,76.040,-110.150,770.131104,-0.047736,-0.153361,-0.008399
20 Sep 2020 03:49:00.000,73.044,-117.812,769.553027,-0.051859,-0.106290,-0.010868
20 Sep 2020 03:50:00.000,69.858,-123.250,768.831896,-0.054244,-0.077456,-0.013167
20 Sep 2020 03:51:00.000,66.560,-127.302,767.978977,-0.055723,-0.059114,-0.015260
20 Sep 2020 03:52:00.000,63.190,-130.456,767.007611,-0.056697,-0.046931,-0.017115
20 Sep 2020 03:53:00.000,59.770,-133.001,765.933004,-0.057376,-0.038511,-0.018701
20 Sep 2020 03:54:00.000,56.316,-135.119,764.772001,-0.057869,-0.032490,-0.019994
20 Sep 2020 03:55:00.000,52.837,-136.926,763.542826,-0.058243,-0.028058,-0.020973
20 Sep 2020 03:56:00.000,49.337,-138.502,762.264800,-0.058536,-0.024717,-0.021622
20 Sep 2020 03:57:00.000,45.822,-139.903,760.958044,-0.058771,-0.022147,-0.021931
20 Sep 2020 03:58:00.000,42.294,-141.167,759.643160,-0.058964,-0.020139,-0.021893
20 Sep 2020 03:59:00.000,38.755,-142.324,758.340914,-0.059126,-0.018550,-0.021509
20 Sep 2020 04:00:00.000,35.208,-143.396,757.071903,-0.059262,-0.017279,-0.020785
20 Sep 2020 04:01:00.000,31.653,-144.400,755.856232,-0.059379,-0.016256,-0.019732
20 Sep 2020 04:02:00.000,28.091,-145.348,754.713186,-0.059479,-0.015431,-0.018365
20 Sep 2020 04:03:00.000,24.524,-146.251,753.660928,-0.059563,-0.014765,-0.016706
20 Sep 2020 04:04:00.000,20.952,-147.119,752.716197,-0.059635,-0.014231,-0.014781
20 Sep 2020 04:05:00.000,17.377,-147.959,751.894042,-0.059694,-0.013808,-0.012620
20 Sep 2020 04:06:00.000,13.798,-148.776,751.207574,-0.059741,-0.013482,-0.010259
20 Sep 2020 04:07:00.000,10.216,-149.575,750.667747,-0.059777,-0.013241,-0.007733
20 Sep 2020 04:08:00.000,6.633,-150.363,750.283185,-0.059803,-0.013076,-0.005084
20 Sep 2020 04:09:00.000,3.049,-151.143,750.060032,-0.059817,-0.012983,-0.002353
20 Sep 2020 04:10:00.000,-0.536,-151.920,750.001858,-0.059821,-0.012960,0.000415
20 Sep 2020 04:11:00.000,-4.121,-152.697,750.109591,-0.059814,-0.013004,0.003176
20 Sep 2020 04:12:00.000,-7.705,-153.479,750.381510,-0.059796,-0.013118,0.005887
20 Sep 2020 04:13:00.000,-11.288,-154.270,750.813267,-0.059768,-0.013304,0.008503
20 Sep 2020 04:14:00.000,-14.868,-155.075,751.397963,-0.059728,-0.013570,0.010984
20 Sep 2020 04:15:00.000,-18.446,-155.898,752.126262,-0.059677,-0.013924,0.013289
20 Sep 2020 04:16:00.000,-22.021,-156.745,752.986543,-0.059615,-0.014378,0.015383
20 Sep 2020 04:17:00.000,-25.591,-157.623,753.965092,-0.059539,-0.014949,0.017231
20 Sep 2020 04:18:00.000,-29.157,-158.539,755.046327,-0.059450,-0.015659,0.018805
20 Sep 2020 04:19:00.000,-32.717,-159.502,756.213054,-0.059346,-0.016539,0.020080
20 Sep 2020 04:20:00.000,-36.270,-160.524,757.446743,-0.059224,-0.017630,0.021037
20 Sep 2020 04:21:00.000,-39.815,-161.620,758.727829,-0.059080,-0.018988,0.021660
20 Sep 2020 04:22:00.000,-43.350,-162.806,760.036027,-0.058910,-0.020691,0.021941
20 Sep 2020 04:23:00.000,-46.875,-164.108,761.350656,-0.058705,-0.022849,0.021875
20 Sep 2020 04:24:00.000,-50.386,-165.556,762.650964,-0.058455,-0.025623,0.021463
20 Sep 2020 04:25:00.000,-53.880,-167.195,763.916458,-0.058141,-0.029251,0.020714
20 Sep 2020 04:26:00.000,-57.352,-169.086,765.127225,-0.057737,-0.034095,0.019640
20 Sep 2020 04:27:00.000,-60.797,-171.316,766.264242,-0.057196,-0.040729,0.018256
20 Sep 2020 04:28:00.000,-64.204,-174.021,767.309668,-0.056444,-0.050097,0.016587
20 Sep 2020 04:29:00.000,-67.556,-177.406,768.247123,-0.055346,-0.063805,0.014658
20 Sep 2020 04:30:00.000,-70.826,178.190,769.061935,-0.053653,-0.084709,0.012499
20 Sep 2020 04:31:00.000,-73.965,172.197,769.741364,-0.050864,-0.117989,0.010146
20 Sep 2020 04:32:00.000,-76.880,163.625,770.274798,-0.045941,-0.172671,0.007633
20 Sep 2020 04:33:00.000,-79.387,150.839,770.653910,-0.036754,-0.260062,0.005002
20 Sep 2020 04:34:00.000,-81.133,131.953,770.872786,-0.020022,-0.369456,0.002293
20 Sep 2020 04:35:00.000,-81.629,107.859,770.928013,0.004175,-0.413625,-0.000452
20 Sep 2020 04:36:00.000,-80.673,85.000,770.818729,0.026529,-0.334570,-0.003190
20 Sep 2020 04:37:00.000,-78.625,68.262,770.546638,0.040440,-0.227313,-0.005878
20 Sep 2020 04:38:00.000,-75.954,57.085,770.115985,0.047898,-0.151584,-0.008475
20 Sep 2020 04:39:00.000,-72.951,49.506,769.533488,0.051950,-0.105213,-0.010939
20 Sep 2020 04:40:00.000,-69.761,44.120,768.808242,0.054299,-0.076783,-0.013233
20 Sep 2020 04:41:00.000,-66.460,40.100,767.951579,0.055758,-0.058675,-0.015319
20 Sep 2020 04:42:00.000,-63.088,36.968,766.976896,0.056721,-0.046633,-0.017166
20 Sep 2020 04:43:00.000,-59.668,34.438,765.899453,0.057393,-0.038301,-0.018744
20 Sep 2020 04:44:00.000,-56.213,32.331,764.736141,0.057882,-0.032337,-0.020028
20 Sep 2020 04:45:00.000,-52.732,30.531,763.505221,0.058253,-0.027944,-0.020997
20 Sep 2020 04:46:00.000,-49.232,28.961,762.226041,0.058543,-0.024630,-0.021636
20 Sep 2020 04:47:00.000,-45.717,27.565,760.918741,0.058777,-0.022080,-0.021935
20 Sep 2020 04:48:00.000,-42.188,26.304,759.603934,0.058969,-0.020086,-0.021887
20 Sep 2020 04:49:00.000,-38.649,25.150,758.302385,0.059130,-0.018507,-0.021493
