"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
20 Sep 2020 00:44:38.000,19.116,-97.584,752.277652,-0.059667,-0.014001,-0.013698
20 Sep 2020 00:44:39.000,19.056,-97.598,752.263988,-0.059668,-0.013994,-0.013662
20 Sep 2020 00:44:40.000,18.997,-97.612,752.250360,-0.059669,-0.013987,-0.013626
20 Sep 2020 00:44:41.000,18.937,-97.626,752.236768,-0.059670,-0.013980,-0.013590
20 Sep 2020 00:44:42.000,18.877,-97.640,752.223213,-0.059670,-0.013973,-0.013554
20 Sep 2020 00:44:43.000,18.818,-97.654,752.209693,-0.059671,-0.013966,-0.013517
20 Sep 2020 00:44:44.000,18.758,-97.668,752.196210,-0.059672,-0.013959,-0.013481
20 Sep 2020 00:44:45.000,18.699,-97.682,752.182764,-0.059673,-0.013953,-0.013444
20 Sep 2020 00:44:46.000,18.639,-97.696,752.169354,-0.059674,-0.013946,-0.013408
20 Sep 2020 00:44:47.000,18.579,-97.710,752.155980,-0.059675,-0.013939,-0.013371
20 Sep 2020 00:44:48.000,18.520,-97.723,752.142643,-0.059676,-0.013932,-0.013334
20 Sep 2020 00:44:49.000,18.460,-97.737,752.129343,-0.059677,-0.013926,-0.013298
20 Sep 2020 00:44:50.000,18.401,-97.751,752.116079,-0.059678,-0.013919,-0.013261
20 Sep 2020 00:44:51.000,18.341,-97.765,752.102853,-0.059679,-0.013912,-0.013224
20 Sep 2020 00:44:52.000,18.281,-97.779,752.089663,-0.059680,-0.013906,-0.013187
20 Sep 2020 00:44:53.000,18.222,-97.793,752.076509,-0.059681,-0.013899,-0.013150
20 Sep 2020 00:44:54.000,18.162,-97.807,752.063393,-0.059682,-0.013892,-0.013113
20 Sep 2020 00:44:55.000,18.103,-97.821,752.050314,-0.059683,-0.013886,-0.013076
20 Sep 2020 00:44:56.000,18.043,-97.834,752.037272,-0.059684,-0.013879,-0.013039
20 Sep 2020 00:44:57.000,17.983,-97.848,752.024266,-0.059685,-0.013873,-0.013002
20 Sep 2020 00:44:58.000,17.924,-97.862,752.011299,-0.059686,-0.013866,-0.012965
20 Sep 2020 00:44:59.000,17.864,-97.876,751.998368,-0.059686,-0.013860,-0.012927
20 Sep 2020 00:45:00.000,17.804,-97.890,751.985474,-0.059687,-0.013854,-0.012890
20 Sep 2020 00:45:01.000,17.745,-97.904,751.972618,-0.059688,-0.013847,-0.012853
20 Sep 2020 00:45:02.000,17.685,-97.918,751.959799,-0.059689,-0.013841,-0.012815
20 Sep 2020 00:45:03.000,17.626,-97.931,751.947018,-0.059690,-0.013835,-0.012778
20 Sep 2020 00:45:04.000,17.566,-97.945,751.934274,-0.059691,-0.013828,-0.012740
20 Sep 2020 00:45:05.000,17.506,-97.959,751.921568,-0.059692,-0.013822,-0.012703
20 Sep 2020 00:45:06.000,17.447,-97.973,751.908900,-0.059693,-0.013816,-0.012665
20 Sep 2020 00:45:07.000,17.387,-97.987,751.896269,-0.059694,-0.013810,-0.012627
20 Sep 2020 00:45:08.000,17.327,-98.000,751.883676,-0.059695,-0.013803,-0.012589
20 Sep 2020 00:45:09.000,17.268,-98.014,751.871120,-0.059695,-0.013797,-0.012551
20 Sep 2020 00:45:10.000,17.208,-98.028,751.858603,-0.059696,-0.013791,-0.012513
20 Sep 2020 00:45:11.000,17.149,-98.042,751.846123,-0.059697,-0.013785,-0.012476
20 Sep 2020 00:45:12.000,17.089,-98.055,751.833681,-0.059698,-0.013779,-0.012437
20 Sep 2020 00:45:13.000,17.029,-98.069,751.821278,-0.059699,-0.013773,-0.012399
20 Sep 2020 00:45:14.000,16.970,-98.083,751.808912,-0.059700,-0.013767,-0.012361
20 Sep 2020 00:45:15.000,16.910,-98.097,751.796584,-0.059701,-0.013761,-0.012323
20 Sep 2020 00:45:16.000,16.850,-98.110,751.784295,-0.059701,-0.013755,-0.012285
20 Sep 2020 00:45:17.000,16.791,-98.124,751.772044,-0.059702,-0.013749,-0.012247
20 Sep 2020 00:45:18.000,16.731,-98.138,751.759831,-0.059703,-0.013743,-0.012208
20 Sep 2020 00:45:19.000,16.672,-98.152,751.747657,-0.059704,-0.013737,-0.012170
20 Sep 2020 00:45:20.000,16.612,-98.165,751.735520,-0.059705,-0.013731,-0.012131
20 Sep 2020 00:45:21.000,16.552,-98.179,751.723423,-0.059706,-0.013725,-0.012093
20 Sep 2020 00:45:22.000,16.493,-98.193,751.711364,-0.059707,-0.013719,-0.012054
20 Sep 2020 00:45:23.000,16.433,-98.206,751.699343,-0.059707,-0.013714,-0.012016
20 Sep 2020 00:45:24.000,16.373,-98.220,751.687361,-0.059708,-0.013708,-0.011977
20 Sep 2020 00:45:25.000,16.314,-98.234,751.675418,-0.059709,-0.013702,-0.011938
20 Sep 2020 00:45:26.000,16.254,-98.247,751.663513,-0.059710,-0.013696,-0.011899
20 Sep 2020 00:45:27.000,16.194,-98.261,751.651647,-0.059711,-0.013691,-0.011861
20 Sep 2020 00:45:28.000,16.135,-98.275,751.639820,-0.059712,-0.013685,-0.011822
20 Sep 2020 00:45:29.000,16.075,-98.288,751.628032,-0.059712,-0.013679,-0.011783
20 Sep 2020 00:45:30.000,16.016,-98.302,751.616283,-0.059713,-0.013674,-0.011744
20 Sep 2020 00:45:31.000,15.956,-98.316,751.604572,-0.059714,-0.013668,-0.011705
20 Sep 2020 00:45:32.000,15.896,-98.329,751.592901,-0.059715,-0.013662,-0.011666
20 Sep 2020 00:45:33.000,15.837,-98.343,751.581269,-0.059716,-0.013657,-0.011626
20 Sep 2020 00:45:34.000,15.777,-98.357,751.569676,-0.059716,-0.013651,-0.011587
20 Sep 2020 00:45:35.000,15.717,-98.370,751.558122,-0.059717,-0.013646,-0.011548
20 Sep 2020 00:45:36.000,15.658,-98.384,751.546607,-0.059718,-0.013640,-0.011509
20 Sep 2020 00:45:37.000,15.598,-98.397,751.535132,-0.059719,-0.013635,-0.011469
20 Sep 2020 00:45:38.000,15.538,-98.411,751.523696,-0.059720,-0.013630,-0.011430
20 Sep 2020 00:45:39.000,15.479,-98.425,751.512299,-0.059720,-0.013624,-0.011390
20 Sep 2020 00:45:40.000,15.419,-98.438,751.500942,-0.059721,-0.013619,-0.011351
20 Sep 2020 00:45:41.000,15.359,-98.452,751.489624,-0.059722,-0.013613,-0.011311
20 Sep 2020 00:45:42.000,15.300,-98.465,751.478346,-0.059723,-0.013608,-0.011272
20 Sep 2020 00:45:43.000,15.240,-98.479,751.467107,-0.059723,-0.013603,-0.011232
20 Sep 2020 00:45:44.000,15.180,-98.493,751.455908,-0.059724,-0.013598,-0.011192
20 Sep 2020 00:45:45.000,15.121,-98.506,751.444749,-0.059725,-0.013592,-0.011153
20 Sep 2020 00:45:46.000,15.061,-98.520,751.433630,-0.059726,-0.013587,-0.011113
20 Sep 2020 00:45:47.000,15.002,-98.533,751.422550,-0.059727,-0.013582,-0.011073
20 Sep 2020 00:45:48.000,14.942,-98.547,751.411510,-0.059727,-0.013577,-0.011033
20 Sep 2020 00:45:49.000,14.882,-98.560,751.400510,-0.059728,-0.013572,-0.010993
20 Sep 2020 00:45:50.000,14.823,-98.574,751.389550,-0.059729,-0.013566,-0.010953
20 Sep 2020 00:45:51.000,14.763,-98.588,751.378629,-0.059730,-0.013561,-0.010913
20 Sep 2020 00:45:52.000,14.703,-98.601,751.367749,-0.059730,-0.013556,-0.010873
20 Sep 2020 00:45:53.000,14.644,-98.615,751.356909,-0.059731,-0.013551,-0.010833
20 Sep 2020 00:45:54.000,14.584,-98.628,751.346109,-0.059732,-0.013546,-0.010793
20 Sep 2020 00:45:55.000,14.524,-98.642,751.335350,-0.059732,-0.013541,-0.010752
20 Sep 2020 00:45:56.000,14.465,-98.655,751.324630,-0.059733,-0.013536,-0.010712
20 Sep 2020 00:45:57.000,14.405,-98.669,751.313951,-0.059734,-0.013531,-0.010672
20 Sep 2020 00:45:58.000,14.345,-98.682,751.303312,-0.059735,-0.013526,-0.010631
20 Sep 2020 00:45:59.000,14.286,-98.696,751.292713,-0.059735,-0.013521,-0.010591
20 Sep 2020 00:46:00.000,14.226,-98.709,751.282155,-0.059736,-0.013516,-0.010550
20 Sep 2020 00:46:01.000,14.166,-98.723,751.271637,-0.059737,-0.013512,-0.010510
20 Sep 2020 00:46:02.000,14.107,-98.736,751.261160,-0.059738,-0.013507,-0.010469
20 Sep 2020 00:46:03.000,14.047,-98.750,751.250724,-0.059738,-0.013502,-0.010429
20 Sep 2020 00:46:04.000,13.987,-98.763,751.240328,-0.059739,-0.013497,-0.010388
20 Sep 2020 00:46:05.000,13.928,-98.777,751.229972,-0.059740,-0.013492,-0.010347
20 Sep 2020 00:46:06.000,13.868,-98.790,751.219657,-0.059740,-0.013488,-0.010307
20 Sep 2020 00:46:07.000,13.808,-98.803,751.209383,-0.059741,-0.013483,-0.010266
20 Sep 2020 00:46:08.000,13.749,-98.817,751.199150,-0.059742,-0.013478,-0.010225
20 Sep 2020 00:46:09.000,13.689,-98.830,751.188958,-0.059742,-0.013474,-0.010184
20 Sep 2020 00:46:10.000,13.629,-98.844,751.178806,-0.059743,-0.013469,-0.010143
20 Sep 2020 00:46:11.000,13.570,-98.857,751.168696,-0.059744,-0.013464,-0.010102
20 Sep 2020 00:46:12.000,13.510,-98.871,751.158626,-0.059745,-0.013460,-0.010061
20 Sep 2020 00:46:13.000,13.450,-98.884,751.148597,-0.059745,-0.013455,-0.010020
20 Sep 2020 00:46:14.000,13.391,-98.898,751.138610,-0.059746,-0.013450,-0.009979
20 Sep 2020 00:46:15.000,13.331,-98.911,751.128663,-0.059747,-0.013446,-0.009938
20 Sep 2020 00:46:16.000,13.271,-98.924,751.118758,-0.059747,-0.013441,-0.009897
20 Sep 2020 00:46:17.000,13.212,-98.938,751.108894,-0.059748,-0.013437,-0.009855
20 Sep 2020 00:46:18.000,13.152,-98.951,751.099071,-0.059749,-0.013433,-0.009814
20 Sep 2020 00:46:19.000,13.092,-98.965,751.089289,-0.059749,-0.013428,-0.009773
20 Sep 2020 00:46:20.000,13.033,-98.978,751.079549,-0.059750,-0.013424,-0.009731
20 Sep 2020 00:46:21.000,12.973,-98.991,751.069850,-0.059751,-0.013419,-0.009690
20 Sep 2020 00:46:22.000,12.913,-99.005,751.060192,-0.059751,-0.013415,-0.009648
20 Sep 2020 00:46:23.000,12.853,-99.018,751.050576,-0.059752,-0.013411,-0.009607
20 Sep 2020 00:46:24.000,12.794,-99.032,751.041001,-0.059752,-0.013406,-0.009565
20 Sep 2020 00:46:25.000,12.734,-99.045,751.031468,-0.059753,-0.013402,-0.009524
20 Sep 2020 00:46:26.000,12.674,-99.058,751.021977,-0.059754,-0.013398,-0.009482
20 Sep 2020 00:46:27.000,12.615,-99.072,751.012527,-0.059754,-0.013393,-0.009440
20 Sep 2020 00:46:28.000,12.555,-99.085,751.003118,-0.059755,-0.013389,-0.009399
20 Sep 2020 00:46:29.000,12.495,-99.099,750.993752,-0.059756,-0.013385,-0.009357
20 Sep 2020 00:46:30.000,12.436,-99.112,750.984427,-0.059756,-0.013381,-0.009315
20 Sep 2020 00:46:31.000,12.376,-99.125,750.975144,-0.059757,-0.013377,-0.009273
20 Sep 2020 00:46:32.000,12.316,-99.139,750.965902,-0.059757,-0.013372,-0.009231
20 Sep 2020 00:46:33.000,12.257,-99.152,750.956703,-0.059758,-0.013368,-0.009189
20 Sep 2020 00:46:34.000,12.197,-99.165,750.947545,-0.059759,-0.013364,-0.009147
20 Sep 2020 00:46:35.000,12.137,-99.179,750.938430,-0.059759,-0.013360,-0.009105
20 Sep 2020 00:46:36.000,12.078,-99.192,750.929356,-0.059760,-0.013356,-0.009063
20 Sep 2020 00:46:37.000,12.018,-99.205,750.920325,-0.059761,-0.013352,-0.009021
20 Sep 2020 00:46:38.000,11.958,-99.219,750.911335,-0.059761,-0.013348,-0.008979
20 Sep 2020 00:46:39.000,11.898,-99.232,750.902388,-0.059762,-0.013344,-0.008937
20 Sep 2020 00:46:40.000,11.839,-99.245,750.893483,-0.059762,-0.013340,-0.008895
20 Sep 2020 00:46:41.000,11.779,-99.259,750.884620,-0.059763,-0.013336,-0.008852
20 Sep 2020 00:46:42.000,11.719,-99.272,750.875799,-0.059764,-0.013332,-0.008810
20 Sep 2020 00:46:43.000,11.660,-99.285,750.867020,-0.059764,-0.013328,-0.008768
20 Sep 2020 00:46:44.000,11.600,-99.299,750.858284,-0.059765,-0.013324,-0.008725
20 Sep 2020 00:46:45.000,11.540,-99.312,750.849590,-0.059765,-0.013321,-0.008683
20 Sep 2020 00:46:46.000,11.481,-99.325,750.840938,-0.059766,-0.013317,-0.008641
20 Sep 2020 00:46:47.000,11.421,-99.338,750.832329,-0.059766,-0.013313,-0.008598
20 Sep 2020 00:46:48.000,11.361,-99.352,750.823762,-0.059767,-0.013309,-0.008556
20 Sep 2020 00:46:49.000,11.302,-99.365,750.815238,-0.059768,-0.013305,-0.008513
20 Sep 2020 00:46:50.000,11.242,-99.378,750.806757,-0.059768,-0.013302,-0.008470
20 Sep 2020 00:46:51.000,11.182,-99.392,750.798318,-0.059769,-0.013298,-0.008428
20 Sep 2020 00:46:52.000,11.122,-99.405,750.789921,-0.059769,-0.013294,-0.008385
20 Sep 2020 00:46:53.000,11.063,-99.418,750.781567,-0.059770,-0.013290,-0.008342
20 Sep 2020 00:46:54.000,11.003,-99.431,750.773256,-0.059770,-0.013287,-0.008300
20 Sep 2020 00:46:55.000,10.943,-99.445,750.764988,-0.059771,-0.013283,-0.008257
20 Sep 2020 00:46:56.000,10.884,-99.458,750.756762,-0.059771,-0.013280,-0.008214
20 Sep 2020 00:46:57.000,10.824,-99.471,750.748579,-0.059772,-0.013276,-0.008171
20 Sep 2020 00:46:58.000,10.764,-99.484,750.740439,-0.059773,-0.013272,-0.008128
20 Sep 2020 00:46:59.000,10.705,-99.498,750.732342,-0.059773,-0.013269,-0.008085
20 Sep 2020 00:47:00.000,10.645,-99.511,750.724287,-0.059774,-0.013265,-0.008042
20 Sep 2020 00:47:01.000,10.585,-99.524,750.716276,-0.059774,-0.013262,-0.007999
20 Sep 2020 00:47:02.000,10.525,-99.537,750.708308,-0.059775,-0.013258,-0.007956
20 Sep 2020 00:47:03.000,10.466,-99.551,750.700382,-0.059775,-0.013255,-0.007913
20 Sep 2020 00:47:04.000,10.406,-99.564,750.692500,-0.059776,-0.013251,-0.007870
20 Sep 2020 00:47:05.000,10.346,-99.577,750.684660,-0.059776,-0.013248,-0.007827
20 Sep 2020 00:47:06.000,10.287,-99.590,750.676864,-0.059777,-0.013245,-0.007784
20 Sep 2020 00:47:07.000,10.227,-99.603,750.669111,-0.059777,-0.013241,-0.007741
20 Sep 2020 00:47:08.000,10.167,-99.617,750.661401,-0.059778,-0.013238,-0.007697
20 Sep 2020 00:47:09.000,10.108,-99.630,750.653735,-0.059778,-0.013235,-0.007654
20 Sep 2020 00:47:10.000,10.048,-99.643,750.646111,-0.059779,-0.013231,-0.007611
20 Sep 2020 00:47:11.000,9.988,-99.656,750.638531,-0.059779,-0.013228,-0.007567
20 Sep 2020 00:47:12.000,9.928,-99.670,750.630995,-0.059780,-0.013225,-0.007524
20 Sep 2020 00:47:13.000,9.869,-99.683,750.623501,-0.059780,-0.013221,-0.007481
20 Sep 2020 00:47:14.000,9.809,-99.696,750.616051,-0.059781,-0.013218,-0.007437
20 Sep 2020 00:47:15.000,9.749,-99.709,750.608644,-0.059781,-0.013215,-0.007394
20 Sep 2020 00:47:16.000,9.690,-99.722,750.601281,-0.059782,-0.013212,-0.007350
20 Sep 2020 00:47:17.000,9.630,-99.735,750.593961,-0.059782,-0.013209,-0.007307
20 Sep 2020 00:47:18.000,9.570,-99.749,750.586685,-0.059783,-0.013205,-0.007263
20 Sep 2020 00:47:19.000,9.510,-99.762,750.579453,-0.059783,-0.013202,-0.007219
20 Sep 2020 00:47:20.000,9.451,-99.775,750.572264,-0.059784,-0.013199,-0.007176
20 Sep 2020 00:47:21.000,9.391,-99.788,750.565118,-0.059784,-0.013196,-0.007132
20 Sep 2020 00:47:22.000,9.331,-99.801,750.558016,-0.059785,-0.013193,-0.007088
20 Sep 2020 00:47:23.000,9.272,-99.815,750.550958,-0.059785,-0.013190,-0.007045
20 Sep 2020 00:47:24.000,9.212,-99.828,750.543944,-0.059786,-0.013187,-0.007001
20 Sep 2020 00:47:25.000,9.152,-99.841,750.536973,-0.059786,-0.013184,-0.006957
20 Sep 2020 00:47:26.000,9.092,-99.854,750.530046,-0.059786,-0.013181,-0.006913
20 Sep 2020 00:47:27.000,9.033,-99.867,750.523163,-0.059787,-0.013178,-0.006869
20 Sep 2020 00:47:28.000,8.973,-99.880,750.516324,-0.059787,-0.013175,-0.006825
20 Sep 2020 00:47:29.000,8.913,-99.894,750.509528,-0.059788,-0.013172,-0.006782
20 Sep 2020 00:47:30.000,8.854,-99.907,750.502777,-0.059788,-0.013169,-0.006738
20 Sep 2020 00:47:31.000,8.794,-99.920,750.496069,-0.059789,-0.013166,-0.006694
20 Sep 2020 00:47:32.000,8.734,-99.933,750.489405,-0.059789,-0.013164,-0.006650
20 Sep 2020 00:47:33.000,8.674,-99.946,750.482786,-0.059790,-0.013161,-0.006606
20 Sep 2020 00:47:34.000,8.615,-99.959,750.476210,-0.059790,-0.013158,-0.006561
20 Sep 2020 00:47:35.000,8.555,-99.972,750.469678,-0.059790,-0.013155,-0.006517
20 Sep 2020 00:47:36.000,8.495,-99.985,750.463191,-0.059791,-0.013152,-0.006473
20 Sep 2020 00:47:37.000,8.436,-99.999,750.456747,-0.059791,-0.013150,-0.006429
20 Sep 2020 00:47:38.000,8.376,-100.012,750.450348,-0.059792,-0.013147,-0.006385
20 Sep 2020 00:47:39.000,8.316,-100.025,750.443993,-0.059792,-0.013144,-0.006341
20 Sep 2020 00:47:40.000,8.256,-100.038,750.437682,-0.059792,-0.013141,-0.006296
20 Sep 2020 00:47:41.000,8.197,-100.051,750.431415,-0.059793,-0.013139,-0.006252
20 Sep 2020 00:47:42.000,8.137,-100.064,750.425192,-0.059793,-0.013136,-0.006208
20 Sep 2020 00:47:43.000,8.077,-100.077,750.419014,-0.059794,-0.013134,-0.006164
20 Sep 2020 00:47:44.000,8.017,-100.090,750.412880,-0.059794,-0.013131,-0.006119
20 Sep 2020 00:47:45.000,7.958,-100.104,750.406790,-0.059794,-0.013128,-0.006075
20 Sep 2020 00:47:46.000,7.898,-100.117,750.400745,-0.059795,-0.013126,-0.006030
20 Sep 2020 00:47:47.000,7.838,-100.130,750.394744,-0.059795,-0.013123,-0.005986
20 Sep 2020 00:47:48.000,7.779,-100.143,750.388787,-0.059796,-0.013121,-0.005941
20 Sep 2020 00:47:49.000,7.719,-100.156,750.382875,-0.059796,-0.013118,-0.005897
20 Sep 2020 00:47:50.000,7.659,-100.169,750.377007,-0.059796,-0.013116,-0.005852
20 Sep 2020 00:47:51.000,7.599,-100.182,750.371184,-0.059797,-0.013113,-0.005808
20 Sep 2020 00:47:52.000,7.540,-100.195,750.365405,-0.059797,-0.013111,-0.005763
20 Sep 2020 00:47:53.000,7.480,-100.208,750.359671,-0.059798,-0.013108,-0.005719
20 Sep 2020 00:47:54.000,7.420,-100.221,750.353981,-0.059798,-0.013106,-0.005674
20 Sep 2020 00:47:55.000,7.361,-100.234,750.348336,-0.059798,-0.013104,-0.005629
20 Sep 2020 00:47:56.000,7.301,-100.248,750.342736,-0.059799,-0.013101,-0.005585
20 Sep 2020 00:47:57.000,7.241,-100.261,750.337180,-0.059799,-0.013099,-0.005540
20 Sep 2020 00:47:58.000,7.181,-100.274,750.331669,-0.059799,-0.013097,-0.005495
20 Sep 2020 00:47:59.000,7.122,-100.287,750.326202,-0.059800,-0.013094,-0.005451
20 Sep 2020 00:48:00.000,7.062,-100.300,750.320781,-0.059800,-0.013092,-0.005406
20 Sep 2020 00:48:01.000,7.002,-100.313,750.315403,-0.059800,-0.013090,-0.005361
20 Sep 2020 00:48:02.000,6.942,-100.326,750.310071,-0.059801,-0.013087,-0.005316
20 Sep 2020 00:48:03.000,6.883,-100.339,750.304784,-0.059801,-0.013085,-0.005271
20 Sep 2020 00:48:04.000,6.823,-100.352,750.299541,-0.059801,-0.013083,-0.005227
20 Sep 2020 00:48:05.000,6.763,-100.365,750.294343,-0.059802,-0.013081,-0.005182
20 Sep 2020 00:48:06.000,6.703,-100.378,750.289190,-0.059802,-0.013079,-0.005137
20 Sep 2020 00:48:07.000,6.644,-100.391,750.284082,-0.059802,-0.013077,-0.005092
20 Sep 2020 00:48:08.000,6.584,-100.404,750.279018,-0.059803,-0.013074,-0.005047
20 Sep 2020 00:48:09.000,6.524,-100.417,750.274000,-0.059803,-0.013072,-0.005002
20 Sep 2020 00:48:10.000,6.465,-100.430,750.269027,-0.059803,-0.013070,-0.004957
20 Sep 2020 00:48:11.000,6.405,-100.444,750.264098,-0.059804,-0.013068,-0.004912
20 Sep 2020 00:48:12.000,6.345,-100.457,750.259215,-0.059804,-0.013066,-0.004867
20 Sep 2020 00:48:13.000,6.285,-100.470,750.254376,-0.059804,-0.013064,-0.004822
20 Sep 2020 00:48:14.000,6.226,-100.483,750.249583,-0.059805,-0.013062,-0.004777
20 Sep 2020 00:48:15.000,6.166,-100.496,750.244834,-0.059805,-0.013060,-0.004732
20 Sep 2020 00:48:16.000,6.106,-100.509,750.240131,-0.059805,-0.013058,-0.004686
20 Sep 2020 00:48:17.000,6.046,-100.522,750.235473,-0.059806,-0.013056,-0.004641
20 Sep 2020 00:48:18.000,5.987,-100.535,750.230859,-0.059806,-0.013054,-0.004596
20 Sep 2020 00:48:19.000,5.927,-100.548,750.226291,-0.059806,-0.013052,-0.004551
20 Sep 2020 00:48:20.000,5.867,-100.561,750.221768,-0.059807,-0.013050,-0.004506
20 Sep 2020 00:48:21.000,5.807,-100.574,750.217291,-0.059807,-0.013049,-0.004460
20 Sep 2020 00:48:22.000,5.748,-100.587,750.212858,-0.059807,-0.013047,-0.004415
20 Sep 2020 00:48:23.000,5.688,-100.600,750.208471,-0.059807,-0.013045,-0.004370
20 Sep 2020 00:48:24.000,5.628,-100.613,750.204129,-0.059808,-0.013043,-0.004325
20 Sep 2020 00:48:25.000,5.569,-100.626,750.199832,-0.059808,-0.013041,-0.004279
20 Sep 2020 00:48:26.000,5.509,-100.639,750.195580,-0.059808,-0.013040,-0.004234
20 Sep 2020 00:48:27.000,5.449,-100.652,750.191374,-0.059808,-0.013038,-0.004189
20 Sep 2020 00:48:28.000,5.389,-100.665,750.187213,-0.059809,-0.013036,-0.004143
20 Sep 2020 00:48:29.000,5.330,-100.678,750.183097,-0.059809,-0.013034,-0.004098
20 Sep 2020 00:48:30.000,5.270,-100.691,750.179027,-0.059809,-0.013033,-0.004052
20 Sep 2020 00:48:31.000,5.210,-100.704,750.175002,-0.059810,-0.013031,-0.004007
20 Sep 2020 00:48:32.000,5.150,-100.717,750.171022,-0.059810,-0.013029,-0.003962
20 Sep 2020 00:48:33.000,5.091,-100.730,750.167088,-0.059810,-0.013028,-0.003916
20 Sep 2020 00:48:34.000,5.031,-100.743,750.163199,-0.059810,-0.013026,-0.003871
20 Sep 2020 00:48:35.000,4.971,-100.756,750.159356,-0.059811,-0.013024,-0.003825
20 Sep 2020 00:48:36.000,4.911,-100.769,750.155558,-0.059811,-0.013023,-0.003780
20 Sep 2020 00:48:37.000,4.852,-100.782,750.151806,-0.059811,-0.013021,-0.003734
20 Sep 2020 00:48:38.000,4.792,-100.795,750.148099,-0.059811,-0.013020,-0.003689
20 Sep 2020 00:48:39.000,4.732,-100.808,750.144437,-0.059812,-0.013018,-0.003643
20 Sep 2020 00:48:40.000,4.672,-100.821,750.140821,-0.059812,-0.013017,-0.003597
20 Sep 2020 00:48:41.000,4.613,-100.834,750.137251,-0.059812,-0.013015,-0.003552
20 Sep 2020 00:48:42.000,4.553,-100.847,750.133726,-0.059812,-0.013014,-0.003506
20 Sep 2020 00:48:43.000,4.493,-100.860,750.130247,-0.059812,-0.013012,-0.003461
20 Sep 2020 00:48:44.000,4.433,-100.873,750.126813,-0.059813,-0.013011,-0.003415
20 Sep 2020 00:48:45.000,4.374,-100.886,750.123425,-0.059813,-0.013010,-0.003369
20 Sep 2020 00:48:46.000,4.314,-100.899,750.120082,-0.059813,-0.013008,-0.003324
20 Sep 2020 00:48:47.000,4.254,-100.912,750.116785,-0.059813,-0.013007,-0.003278
20 Sep 2020 00:48:48.000,4.195,-100.925,750.113534,-0.059814,-0.013005,-0.003232
20 Sep 2020 00:48:49.000,4.135,-100.938,750.110328,-0.059814,-0.013004,-0.003187
20 Sep 2020 00:48:50.000,4.075,-100.951,750.107168,-0.059814,-0.013003,-0.003141
20 Sep 2020 00:48:51.000,4.015,-100.964,750.104054,-0.059814,-0.013002,-0.003095
20 Sep 2020 00:48:52.000,3.956,-100.977,750.100985,-0.059814,-0.013000,-0.003049
20 Sep 2020 00:48:53.000,3.896,-100.990,750.097962,-0.059815,-0.012999,-0.003004
20 Sep 2020 00:48:54.000,3.836,-101.003,750.094985,-0.059815,-0.012998,-0.002958
20 Sep 2020 00:48:55.000,3.776,-101.016,750.092054,-0.059815,-0.012997,-0.002912
20 Sep 2020 00:48:56.000,3.717,-101.029,750.089168,-0.059815,-0.012995,-0.002866
20 Sep 2020 00:48:57.000,3.657,-101.042,750.086328,-0.059815,-0.012994,-0.002820
20 Sep 2020 00:48:58.000,3.597,-101.055,750.083534,-0.059815,-0.012993,-0.002775
20 Sep 2020 00:48:59.000,3.537,-101.068,750.080786,-0.059816,-0.012992,-0.002729
20 Sep 2020 00:49:00.000,3.478,-101.081,750.078083,-0.059816,-0.012991,-0.002683
20 Sep 2020 00:49:01.000,3.418,-101.094,750.075426,-0.059816,-0.012990,-0.002637
20 Sep 2020 00:49:02.000,3.358,-101.107,750.072815,-0.059816,-0.012989,-0.002591
20 Sep 2020 00:49:03.000,3.298,-101.120,750.070250,-0.059816,-0.012988,-0.002545
20 Sep 2020 00:49:04.000,3.239,-101.133,750.067731,-0.059816,-0.012987,-0.002499
20 Sep 2020 00:49:05.000,3.179,-101.146,750.065257,-0.059817,-0.012986,-0.002453
20 Sep 2020 00:49:06.000,3.119,-101.158,750.062830,-0.059817,-0.012985,-0.002408
20 Sep 2020 00:49:07.000,3.059,-101.171,750.060448,-0.059817,-0.012984,-0.002362
20 Sep 2020 00:49:08.000,3.000,-101.184,750.058112,-0.059817,-0.012983,-0.002316
20 Sep 2020 00:49:09.000,2.940,-101.197,750.055822,-0.059817,-0.012982,-0.002270
20 Sep 2020 00:49:10.000,2.880,-101.210,750.053578,-0.059817,-0.012981,-0.002224
20 Sep 2020 00:49:11.000,2.820,-101.223,750.051380,-0.059818,-0.012980,-0.002178
20 Sep 2020 00:49:12.000,2.761,-101.236,750.049228,-0.059818,-0.012979,-0.002132
20 Sep 2020 00:49:13.000,2.701,-101.249,750.047122,-0.059818,-0.012978,-0.002086
20 Sep 2020 00:49:14.000,2.641,-101.262,750.045062,-0.059818,-0.012977,-0.002040
20 Sep 2020 00:49:15.000,2.581,-101.275,750.043047,-0.059818,-0.012976,-0.001994
20 Sep 2020 00:49:16.000,2.522,-101.288,750.041079,-0.059818,-0.012976,-0.001948
20 Sep 2020 00:49:17.000,2.462,-101.301,750.039156,-0.059818,-0.012975,-0.001902
20 Sep 2020 00:49:18.000,2.402,-101.314,750.037280,-0.059818,-0.012974,-0.001856
20 Sep 2020 00:49:19.000,2.342,-101.327,750.035450,-0.059819,-0.012973,-0.001810
20 Sep 2020 00:49:20.000,2.283,-101.340,750.033665,-0.059819,-0.012973,-0.001764
20 Sep 2020 00:49:21.000,2.223,-101.353,750.031927,-0.059819,-0.012972,-0.001717
